latitude,longitude,brightness,date,time,fre
-37.4888,149.367,304.2,2020-1-4,1518,1.6
-37.4882,149.361,303.3,2020-1-4,1518,1.3
-37.4875,149.355,306.5,2020-1-4,1518,1.3
-37.4869,149.349,310.5,2020-1-4,1518,1.4
-37.4862,149.343,304.8,2020-1-4,1518,1.4
-37.487,149.386,307.5,2020-1-4,1518,1.6
-37.4863,149.38,312.6,2020-1-4,1518,1.6
-37.4856,149.374,309.2,2020-1-4,1518,1.6
-37.4849,149.368,309.1,2020-1-4,1518,1.6
-37.4843,149.362,308.6,2020-1-4,1518,1.3
-37.4837,149.356,304.3,2020-1-4,1518,1.3
-37.483,149.35,304.1,2020-1-4,1518,1.4
-37.4824,149.344,305.7,2020-1-4,1518,1.4
-37.4916,149.355,303,2020-1-4,1518,1.3
-37.4909,149.349,304.7,2020-1-4,1518,1.3
-37.4902,149.343,303.8,2020-1-4,1518,1.4
-37.4911,149.385,310.4,2020-1-4,1518,1.4
-37.4904,149.379,306,2020-1-4,1518,3.5
-37.4884,149.361,303.4,2020-1-4,1518,4.1
-37.4877,149.356,305.7,2020-1-4,1518,1.3
-37.487,149.349,309.4,2020-1-4,1518,1.3
-37.4863,149.343,304.6,2020-1-4,1518,1.4
-37.4873,149.386,305.6,2020-1-4,1518,1.7
-37.4866,149.38,312.9,2020-1-4,1518,1.5
-37.4858,149.374,308.5,2020-1-4,1518,1.5
-37.4852,149.368,309.3,2020-1-4,1518,1.5
-37.4845,149.362,308.6,2020-1-4,1518,1.5
-37.4838,149.356,305.3,2020-1-4,1518,1.2
-37.4832,149.35,305.4,2020-1-4,1518,1.2
-37.4825,149.344,305.4,2020-1-4,1518,1.3
-37.4827,149.381,307.8,2020-1-4,1518,1.5
-37.482,149.375,303.1,2020-1-4,1518,1.5
-37.4813,149.369,308.9,2020-1-4,1518,1.5
-37.4806,149.363,306.9,2020-1-4,1518,1.5
-37.48,149.357,302.3,2020-1-4,1518,1.2
-37.4793,149.351,305.3,2020-1-4,1518,1.2
-37.4786,149.345,304.1,2020-1-4,1518,1.3
-37.4788,149.382,303,2020-1-4,1518,1.5
-37.4781,149.375,311.2,2020-1-4,1518,1.5
-37.4774,149.369,309.6,2020-1-4,1518,1.7
-37.4768,149.363,316,2020-1-4,1518,1.7
-37.4761,149.357,306.8,2020-1-4,1518,1.3
-37.4754,149.351,305.2,2020-1-4,1518,1.3
-37.4747,149.346,308.8,2020-1-4,1518,1.9
-37.475,149.382,307.7,2020-1-4,1518,1.5
-37.4743,149.376,312.8,2020-1-4,1518,1.5
-37.4736,149.37,307.9,2020-1-4,1518,1.7
-37.4729,149.364,303.7,2020-1-4,1518,1.7
-37.4722,149.358,302.4,2020-1-4,1518,1.3
-37.4715,149.352,307.2,2020-1-4,1518,1.3
-37.4708,149.346,304.5,2020-1-4,1518,1.9
-37.4702,149.34,308.7,2020-1-4,1518,1.9
-37.4711,149.383,305.7,2020-1-4,1518,1.5
-37.4704,149.377,314.2,2020-1-4,1518,1.5
-37.4697,149.371,308.6,2020-1-4,1518,1.6
-37.4683,149.358,301.1,2020-1-4,1518,1.6
-37.4676,149.352,303.1,2020-1-4,1518,1.6
-37.4669,149.346,305.8,2020-1-4,1518,1.5
-37.4663,149.341,309.7,2020-1-4,1518,1.5
-37.4672,149.384,306,2020-1-4,1518,1.5
-37.4665,149.378,307.5,2020-1-4,1518,1.5
-37.4658,149.371,308.1,2020-1-4,1518,1.6
-37.4651,149.365,301.7,2020-1-4,1518,1.6
-37.463,149.347,302.7,2020-1-4,1518,1.5
-37.4624,149.341,314.1,2020-1-4,1518,1.5
-37.4633,149.384,311.6,2020-1-4,1518,2.3
-37.4626,149.378,310.3,2020-1-4,1518,2.3
-37.4619,149.372,312.6,2020-1-4,1518,2.1
-37.4612,149.365,316.5,2020-1-4,1518,2.1
-37.4605,149.359,306.2,2020-1-4,1518,2
-37.4598,149.353,307.8,2020-1-4,1518,2
-37.4591,149.347,306.9,2020-1-4,1518,2.4
-37.4585,149.342,313.1,2020-1-4,1518,2.4
-37.4595,149.385,318.8,2020-1-4,1518,2.3
-37.4588,149.379,318.4,2020-1-4,1518,2.3
-37.4581,149.373,313.7,2020-1-4,1518,2.1
-37.4574,149.366,308.8,2020-1-4,1518,2.1
-37.4567,149.36,312.2,2020-1-4,1518,2
-37.456,149.354,319.4,2020-1-4,1518,2
-37.4546,149.342,313.2,2020-1-4,1518,2.4
-37.4553,149.348,326.3,2020-1-4,1518,2.4
-37.4549,149.379,315.9,2020-1-4,1518,3.2
-37.4542,149.373,313.6,2020-1-4,1518,2.4
-37.4535,149.367,312.4,2020-1-4,1518,2.4
-37.4528,149.361,315.3,2020-1-4,1518,3.1
-37.4508,149.343,318.9,2020-1-4,1518,6.3
-37.4556,149.386,323.7,2020-1-4,1518,3.2
-37.4521,149.355,326.8,2020-1-4,1518,3.1
-37.4514,149.349,335,2020-1-4,1518,6.3
-37.4503,149.374,317,2020-1-4,1518,2.4
-37.4496,149.368,318.9,2020-1-4,1518,2.4
-37.449,149.362,316.7,2020-1-4,1518,3.1
-37.4517,149.386,322.7,2020-1-4,1518,3.2
-37.451,149.38,322,2020-1-4,1518,3.2
-37.4483,149.356,320.3,2020-1-4,1518,3.1
-37.4476,149.35,342.6,2020-1-4,1518,6.3
-37.4469,149.344,344,2020-1-4,1518,6.3
-37.4464,149.375,316.9,2020-1-4,1518,2.4
-37.4458,149.369,314.8,2020-1-4,1518,2.4
-37.4444,149.357,317.1,2020-1-4,1518,2.7
-37.4478,149.387,323.3,2020-1-4,1518,3.5
-37.4471,149.381,323.4,2020-1-4,1518,3.5
-37.4451,149.363,322.4,2020-1-4,1518,2.7
-37.4437,149.351,332.8,2020-1-4,1518,14.8
-37.4431,149.345,350.9,2020-1-4,1518,14.8
-37.4426,149.375,315.3,2020-1-4,1518,2.4
-37.4432,149.381,320.2,2020-1-4,1518,3.5
-37.5442,149.057,311.7,2020-1-4,1518,2.6
-37.3833,149.127,308.2,2020-1-4,1518,1.5
-37.3772,149.073,337.7,2020-1-4,1518,5
-37.3788,149.121,303.2,2020-1-4,1518,0.8
-37.3795,149.127,327.9,2020-1-4,1518,2.6
-37.376,149.097,350.1,2020-1-4,1518,14.5
-37.3753,149.09,334.7,2020-1-4,1518,14.5
-37.3734,149.073,349,2020-1-4,1518,13.6
-37.3757,149.128,307,2020-1-4,1518,2.6
-37.3749,149.122,302.9,2020-1-4,1518,0.8
-37.3743,149.115,301.5,2020-1-4,1518,0.8
-37.3715,149.091,311.7,2020-1-4,1518,14.5
-37.3729,149.103,320.5,2020-1-4,1518,9.1
-37.3722,149.097,351.2,2020-1-4,1518,14.5
-37.3702,149.079,334.1,2020-1-4,1518,11.4
-37.3696,149.074,350.9,2020-1-4,1518,13.6
-37.3711,149.122,305.2,2020-1-4,1518,1.7
-37.3683,149.097,313.9,2020-1-4,1518,1.6
-37.3676,149.091,304.6,2020-1-4,1518,1.6
-37.367,149.085,307.5,2020-1-4,1518,9.5
-37.3718,149.129,324.6,2020-1-4,1518,3.9
-37.3664,149.08,343.7,2020-1-4,1518,9.5
-37.3658,149.075,349.4,2020-1-4,1518,35.4
-37.368,149.129,318.8,2020-1-4,1518,3.9
-37.3672,149.122,307.2,2020-1-4,1518,1.7
-37.3644,149.097,305.2,2020-1-4,1518,1.6
-37.3632,149.086,316.9,2020-1-4,1518,9.5
-37.3638,149.091,320.5,2020-1-4,1518,1.6
-37.3626,149.081,348.1,2020-1-4,1518,9.5
-37.362,149.075,353.5,2020-1-4,1518,35.4
-37.3614,149.07,354.7,2020-1-4,1518,35.4
-37.3634,149.123,306.4,2020-1-4,1518,7
-37.3642,149.13,334.9,2020-1-4,1518,5.8
-37.3599,149.092,341.3,2020-1-4,1518,7.7
-37.3593,149.086,367,2020-1-4,1518,12.5
-37.3588,149.081,352.3,2020-1-4,1518,12.5
-37.3582,149.076,367,2020-1-4,1518,11.3
-37.3576,149.071,325.5,2020-1-4,1518,11.3
-37.3603,149.13,314.8,2020-1-4,1518,5.8
-37.3582,149.111,309.1,2020-1-4,1518,1.8
-37.3575,149.105,308.6,2020-1-4,1518,1.8
-37.3568,149.098,309.6,2020-1-4,1518,7.7
-37.3555,149.087,304.8,2020-1-4,1518,12.5
-37.3596,149.124,335.5,2020-1-4,1518,7
-37.3589,149.117,340.5,2020-1-4,1518,7
-37.3561,149.092,350.4,2020-1-4,1518,7.7
-37.3565,149.131,316,2020-1-4,1518,2.4
-37.3655,149.123,309.6,2020-1-4,1518,3.3
-37.3618,149.092,314.8,2020-1-4,1518,8.9
-37.3663,149.13,330.1,2020-1-4,1518,3.3
-37.3612,149.087,333.5,2020-1-4,1518,8.9
-37.3606,149.082,367,2020-1-4,1518,20
-37.36,149.076,351.4,2020-1-4,1518,20
-37.3594,149.071,343.5,2020-1-4,1518,23.1
-37.3617,149.124,310.7,2020-1-4,1518,3.3
-37.3587,149.099,301.3,2020-1-4,1518,2.2
-37.3568,149.082,317.3,2020-1-4,1518,20
-37.3562,149.077,305.1,2020-1-4,1518,20
-37.3625,149.131,337,2020-1-4,1518,3.3
-37.3609,149.118,337.9,2020-1-4,1518,8
-37.358,149.093,347.6,2020-1-4,1518,8.9
-37.3574,149.087,355.1,2020-1-4,1518,8.9
-37.3586,149.131,315.5,2020-1-4,1518,4.6
-37.3579,149.125,338.8,2020-1-4,1518,4.6
-37.3571,149.119,347.8,2020-1-4,1518,5.5
-37.3544,149.112,315.3,2020-1-4,1518,1.8
-37.3537,149.105,311.3,2020-1-4,1518,1.8
-37.3558,149.125,348.2,2020-1-4,1518,5.8
-37.3551,149.118,322.3,2020-1-4,1518,5.8
-37.353,149.099,330.6,2020-1-4,1518,5
-37.3523,149.093,329.5,2020-1-4,1518,5
-37.3527,149.131,317,2020-1-4,1518,2.4
-37.3513,149.119,312.9,2020-1-4,1518,5.8
-37.3506,149.113,311.7,2020-1-4,1518,1.8
-37.3499,149.106,307.6,2020-1-4,1518,1.8
-37.352,149.125,323.9,2020-1-4,1518,5.8
-37.3492,149.1,322,2020-1-4,1518,5
-37.3564,149.112,315.6,2020-1-4,1518,5.5
-37.3556,149.106,315.1,2020-1-4,1518,2.3
-37.3549,149.099,314.4,2020-1-4,1518,2.3
-37.3542,149.093,345.9,2020-1-4,1518,7.9
-37.3548,149.132,317,2020-1-4,1518,4.6
-37.3526,149.113,314,2020-1-4,1518,5.5
-37.3518,149.106,306.2,2020-1-4,1518,2.3
-37.3511,149.1,317,2020-1-4,1518,2.3
-37.3541,149.126,337.5,2020-1-4,1518,4.6
-37.3533,149.119,326,2020-1-4,1518,5.5
-37.3504,149.094,329.8,2020-1-4,1518,7.9
-37.351,149.133,317.3,2020-1-4,1518,2.3
-37.3503,149.126,313,2020-1-4,1518,2.3
-37.3495,149.12,315.2,2020-1-4,1518,2.1
-37.3488,149.114,312.4,2020-1-4,1518,2.1
-37.348,149.107,308.8,2020-1-4,1518,2.3
-37.3473,149.101,312.1,2020-1-4,1518,2.3
-37.3465,149.127,313.4,2020-1-4,1518,2.3
-37.3457,149.121,317.6,2020-1-4,1518,2.1
-37.3449,149.114,314.8,2020-1-4,1518,2.1
-37.3442,149.108,310.7,2020-1-4,1518,2.3
-37.3435,149.102,329.4,2020-1-4,1518,2.3
-37.3419,149.122,312.9,2020-1-4,1518,3.7
-37.3412,149.115,313.2,2020-1-4,1518,3.7
-37.3405,149.109,321.5,2020-1-4,1518,5
-37.3398,149.103,335.9,2020-1-4,1518,5
-37.3381,149.123,318.2,2020-1-4,1518,3.7
-37.3374,149.116,344.2,2020-1-4,1518,3.7
-37.3367,149.11,338.2,2020-1-4,1518,5
-37.3343,149.123,315.8,2020-1-4,1518,3.2
-37.3336,149.117,325.1,2020-1-4,1518,3.2
-37.3329,149.111,345.5,2020-1-4,1518,9.7
-37.3305,149.124,321,2020-1-4,1518,3.2
-37.3298,149.118,329.7,2020-1-4,1518,3.2
-37.3267,149.125,340.7,2020-1-4,1518,5.1
-37.3229,149.126,316.5,2020-1-4,1518,5.1
-37.3191,149.126,349.1,2020-1-4,1518,8.7
-37.3152,149.127,337.2,2020-1-4,1518,8.7
-37.3145,149.121,329.2,2020-1-4,1518,8.7
-37.423,149.484,306.1,2020-1-4,1518,4.9
-37.4223,149.478,310.7,2020-1-4,1518,2.1
-37.4216,149.472,315.1,2020-1-4,1518,2.1
-37.4209,149.466,314.8,2020-1-4,1518,2.8
-37.4203,149.46,313.9,2020-1-4,1518,2.8
-37.4196,149.454,316.1,2020-1-4,1518,3.7
-37.4189,149.448,320,2020-1-4,1518,3.7
-37.4191,149.485,306.1,2020-1-4,1518,2.9
-37.4184,149.479,308.8,2020-1-4,1518,1.9
-37.4177,149.473,312.2,2020-1-4,1518,1.9
-37.4151,149.449,321.5,2020-1-4,1518,4.4
-37.4152,149.486,307.4,2020-1-4,1518,2.9
-37.4145,149.48,309.8,2020-1-4,1518,1.9
-37.4138,149.474,311.2,2020-1-4,1518,1.9
-37.4132,149.468,312.2,2020-1-4,1518,7.3
-37.4112,149.449,311.8,2020-1-4,1518,4.4
-37.4113,149.487,311.6,2020-1-4,1518,6.6
-37.4106,149.481,310.7,2020-1-4,1518,3.1
-37.41,149.474,314.4,2020-1-4,1518,3.1
-37.4093,149.468,316.7,2020-1-4,1518,3.6
-37.4073,149.45,315.1,2020-1-4,1518,2.9
-37.4061,149.475,319.7,2020-1-4,1518,3.1
-37.4054,149.469,314.1,2020-1-4,1518,3.6
-37.4041,149.457,317.7,2020-1-4,1518,2.9
-37.4034,149.451,312,2020-1-4,1518,2.9
-37.4062,149.475,318.7,2020-1-4,1518,2.8
-37.4055,149.469,315.1,2020-1-4,1518,2.8
-37.4041,149.457,316.2,2020-1-4,1518,3.1
-37.4034,149.451,312,2020-1-4,1518,3.7
-37.4023,149.476,321.2,2020-1-4,1518,2.8
-37.4741,149.81,303.4,2020-1-4,1518,1.3
-37.4707,149.778,303.3,2020-1-4,1518,1.9
-37.4701,149.772,309.5,2020-1-4,1518,3.1
-37.4694,149.766,316.3,2020-1-4,1518,3.1
-37.4708,149.817,300.5,2020-1-4,1518,1.1
-37.4701,149.81,306.8,2020-1-4,1518,3
-37.4695,149.804,319.1,2020-1-4,1518,3
-37.4681,149.791,355.6,2020-1-4,1518,40.1
-37.4674,149.785,337.9,2020-1-4,1518,22.5
-37.4668,149.779,328.3,2020-1-4,1518,22.5
-37.4661,149.773,324.9,2020-1-4,1518,5.8
-37.4654,149.766,323.4,2020-1-4,1518,5.8
-37.4669,149.817,301.7,2020-1-4,1518,1.1
-37.4662,149.811,308.6,2020-1-4,1518,3
-37.4608,149.761,312.7,2020-1-4,1518,6.2
-37.4655,149.805,332.9,2020-1-4,1518,3
-37.4649,149.798,342.4,2020-1-4,1518,40.1
-37.4642,149.792,353.6,2020-1-4,1518,40.1
-37.4635,149.786,352,2020-1-4,1518,22.5
-37.4628,149.779,352.5,2020-1-4,1518,22.5
-37.4621,149.773,334.5,2020-1-4,1518,5.8
-37.4615,149.767,326.2,2020-1-4,1518,5.8
-37.4629,149.818,301.8,2020-1-4,1518,1.4
-37.4622,149.812,308.6,2020-1-4,1518,2.1
-37.4616,149.806,318.1,2020-1-4,1518,2.1
-37.4548,149.742,312.6,2020-1-4,1518,3.7
-37.4609,149.799,342.9,2020-1-4,1518,23
-37.4602,149.793,349.7,2020-1-4,1518,23
-37.4595,149.786,348.7,2020-1-4,1518,40.3
-37.4588,149.78,346.9,2020-1-4,1518,40.3
-37.4582,149.774,338.1,2020-1-4,1518,15.1
-37.4575,149.767,346.4,2020-1-4,1518,15.1
-37.4568,149.761,328.5,2020-1-4,1518,13
-37.4589,149.818,302.6,2020-1-4,1518,1.4
-37.4583,149.812,308.7,2020-1-4,1518,2.1
-37.4576,149.806,316.5,2020-1-4,1518,2.1
-37.4516,149.749,317.3,2020-1-4,1518,3.7
-37.4569,149.8,327.3,2020-1-4,1518,23
-37.4563,149.793,330.3,2020-1-4,1518,23
-37.4556,149.787,342.7,2020-1-4,1518,40.3
-37.4549,149.781,355.5,2020-1-4,1518,40.3
-37.4542,149.774,339.5,2020-1-4,1518,15.1
-37.4535,149.768,367,2020-1-4,1518,15.1
-37.4529,149.762,349.3,2020-1-4,1518,13
-37.4549,149.819,303.7,2020-1-4,1518,1.3
-37.4543,149.813,310,2020-1-4,1518,2.4
-37.4536,149.807,317.3,2020-1-4,1518,2.4
-37.453,149.8,325.3,2020-1-4,1518,13.2
-37.4523,149.794,334,2020-1-4,1518,13.2
-37.4516,149.788,355.5,2020-1-4,1518,53
-37.4959,149.787,317.3,2020-1-4,1518,3.7
-37.4965,149.793,328.9,2020-1-4,1518,3.7
-37.4933,149.8,312,2020-1-4,1518,3.5
-37.4926,149.794,330.9,2020-1-4,1518,3.9
-37.4919,149.788,322.8,2020-1-4,1518,3.9
-37.4886,149.794,316.1,2020-1-4,1518,3.9
-37.4893,149.801,334.6,2020-1-4,1518,3.5
-37.4853,149.802,333.3,2020-1-4,1518,5.2
-37.4846,149.795,321.2,2020-1-4,1518,4.1
-37.4814,149.802,315.7,2020-1-4,1518,5.2
-37.4807,149.796,303.7,2020-1-4,1518,4.1
-37.4781,149.809,299.3,2020-1-4,1518,1.3
-37.4774,149.803,311.4,2020-1-4,1518,1.3
-37.4767,149.796,307.5,2020-1-4,1518,2.8
-37.476,149.79,301.6,2020-1-4,1518,2.8
-37.4734,149.804,314.9,2020-1-4,1518,1.3
-37.4721,149.791,315.4,2020-1-4,1518,2.8
-37.4714,149.784,306.8,2020-1-4,1518,1.9
-37.4728,149.797,337.9,2020-1-4,1518,2.8
-37.4688,149.798,353.6,2020-1-4,1518,40.1
-37.4015,149.47,314.3,2020-1-4,1518,4.2
-37.4009,149.464,315.3,2020-1-4,1518,4.2
-37.4002,149.458,323.5,2020-1-4,1518,3.3
-37.3996,149.489,314.9,2020-1-4,1518,6.5
-37.399,149.483,315.2,2020-1-4,1518,5
-37.3963,149.458,314.1,2020-1-4,1518,3.3
-37.3957,149.452,322.8,2020-1-4,1518,3.3
-37.3931,149.465,314,2020-1-4,1518,4
-37.3924,149.459,320.9,2020-1-4,1518,4.2
-37.3918,149.453,328.4,2020-1-4,1518,4.2
-37.3918,149.49,318.2,2020-1-4,1518,8.3
-37.3892,149.466,316.3,2020-1-4,1518,4
-37.3886,149.46,322,2020-1-4,1518,4.2
-37.3879,149.454,333.5,2020-1-4,1518,4.2
-37.4016,149.47,315.5,2020-1-4,1518,2.8
-37.4009,149.464,313.6,2020-1-4,1518,3.1
-37.4002,149.458,323,2020-1-4,1518,3.1
-37.3995,149.452,323.4,2020-1-4,1518,3.7
-37.3998,149.489,312.7,2020-1-4,1518,4.5
-37.3991,149.483,315.6,2020-1-4,1518,4.5
-37.397,149.465,311.5,2020-1-4,1518,2.4
-37.3963,149.459,312.8,2020-1-4,1518,2.4
-37.3956,149.453,322.8,2020-1-4,1518,5
-37.3931,149.466,313.8,2020-1-4,1518,2.4
-37.3924,149.459,320.1,2020-1-4,1518,2.4
-37.392,149.491,317.6,2020-1-4,1518,2.4
-37.3913,149.484,311.5,2020-1-4,1518,2.4
-37.3906,149.478,310.8,2020-1-4,1518,3.5
-37.3893,149.466,315.5,2020-1-4,1518,3.1
-37.3886,149.46,321.2,2020-1-4,1518,3.1
-37.3879,149.454,332.8,2020-1-4,1518,7.1
-37.3881,149.491,312.6,2020-1-4,1518,2.4
-37.3874,149.485,312.3,2020-1-4,1518,2.4
-37.4607,149.722,317.1,2020-1-4,1518,8
-37.4574,149.729,328.7,2020-1-4,1518,9
-37.4568,149.723,367,2020-1-4,1518,8
-37.4542,149.736,329.2,2020-1-4,1518,7.7
-37.4535,149.73,346.4,2020-1-4,1518,7.7
-37.4502,149.737,324,2020-1-4,1518,7.7
-37.4463,149.737,354.9,2020-1-4,1518,23.2
-37.4423,149.738,336.5,2020-1-4,1518,23.2
-37.5699,149.28,306.4,2020-1-4,1518,1.6
-37.5692,149.275,309.9,2020-1-4,1518,1.9
-37.5654,149.275,326.7,2020-1-4,1518,2.1
-37.5615,149.276,299.6,2020-1-4,1518,2.1
-37.5498,149.242,309.1,2020-1-4,1518,1.6
-37.5491,149.236,314.1,2020-1-4,1518,1.6
-37.5472,149.254,300.9,2020-1-4,1518,1
-37.5466,149.248,304.7,2020-1-4,1518,1
-37.5459,149.242,308.8,2020-1-4,1518,1.4
-37.5452,149.236,307.3,2020-1-4,1518,1.4
-37.5427,149.249,301.7,2020-1-4,1518,1
-37.542,149.243,307.8,2020-1-4,1518,1.4
-37.5414,149.237,302.5,2020-1-4,1518,1.4
-37.5388,149.249,307.8,2020-1-4,1518,2.3
-37.5382,149.243,309.6,2020-1-4,1518,1.5
-37.5375,149.237,304.3,2020-1-4,1518,1.5
-37.5356,149.256,308.6,2020-1-4,1518,2.3
-37.5343,149.244,311.1,2020-1-4,1518,1.5
-37.5337,149.238,307.8,2020-1-4,1518,1.5
-37.535,149.25,325.6,2020-1-4,1518,2.3
-37.5324,149.262,301.3,2020-1-4,1518,1.7
-37.5318,149.256,308.9,2020-1-4,1518,1.6
-37.5305,149.245,312.4,2020-1-4,1518,1.9
-37.5298,149.239,313,2020-1-4,1518,1.9
-37.5311,149.25,320.6,2020-1-4,1518,1.6
-37.5292,149.269,299.8,2020-1-4,1518,1.7
-37.5279,149.257,305.5,2020-1-4,1518,1.6
-37.5273,149.251,301.6,2020-1-4,1518,1.6
-37.5266,149.245,305.9,2020-1-4,1518,1.9
-37.5259,149.239,312.7,2020-1-4,1518,1.9
-37.5286,149.263,323.7,2020-1-4,1518,1.7
-37.5254,149.27,303.1,2020-1-4,1518,2.7
-37.5234,149.252,301.5,2020-1-4,1518,1.4
-37.5227,149.246,306.4,2020-1-4,1518,8.4
-37.5247,149.264,329.5,2020-1-4,1518,2.7
-37.5221,149.24,338.7,2020-1-4,1518,8.4
-37.5195,149.252,306,2020-1-4,1518,1.4
-37.5189,149.247,307.7,2020-1-4,1518,8.4
-37.5182,149.241,346.8,2020-1-4,1518,8.4
-37.5176,149.235,324.1,2020-1-4,1518,7.9
-37.5163,149.259,304.3,2020-1-4,1518,1.5
-37.5157,149.253,310.7,2020-1-4,1518,1.5
-37.515,149.247,318.4,2020-1-4,1518,12.7
-37.5144,149.241,351.7,2020-1-4,1518,12.7
-37.5125,149.26,308.5,2020-1-4,1518,1.5
-37.5118,149.254,309.9,2020-1-4,1518,1.5
-37.5112,149.248,322.2,2020-1-4,1518,12.7
-37.5105,149.242,340.4,2020-1-4,1518,12.7
-37.5086,149.26,306.3,2020-1-4,1518,3.3
-37.508,149.254,313.9,2020-1-4,1518,3.3
-37.5073,149.248,336.7,2020-1-4,1518,10.7
-37.5066,149.242,337.6,2020-1-4,1518,10.7
-37.5048,149.261,315,2020-1-4,1518,3.3
-37.5041,149.255,339.5,2020-1-4,1518,3.3
-37.5034,149.249,347.3,2020-1-4,1518,10.7
-37.5009,149.262,312.6,2020-1-4,1518,3
-37.4996,149.25,300.5,2020-1-4,1518,2.2
-37.4065,149.022,338.9,2020-1-4,1518,6
-37.4033,149.029,299,2020-1-4,1518,2
-37.4027,149.023,334.8,2020-1-4,1518,6
-37.4001,149.035,299.9,2020-1-4,1518,2.4
-37.3995,149.029,308.9,2020-1-4,1518,2.4
-37.3989,149.024,353.8,2020-1-4,1518,13.2
-37.3969,149.041,305.3,2020-1-4,1518,2.1
-37.3963,149.035,310.2,2020-1-4,1518,2.4
-37.3957,149.03,336,2020-1-4,1518,2.4
-37.395,149.024,321.9,2020-1-4,1518,13.2
-37.3937,149.047,310,2020-1-4,1518,5.5
-37.3906,149.019,301.5,2020-1-4,1518,30.3
-37.3931,149.041,321.5,2020-1-4,1518,5.5
-37.3925,149.036,324.3,2020-1-4,1518,44.6
-37.3919,149.031,331.1,2020-1-4,1518,44.6
-37.3912,149.025,335.9,2020-1-4,1518,30.3
-37.3868,149.02,304.1,2020-1-4,1518,30.3
-37.3905,149.052,325.9,2020-1-4,1518,4.1
-37.3899,149.047,355.8,2020-1-4,1518,5.5
-37.3893,149.042,331.1,2020-1-4,1518,5.5
-37.3887,149.037,327.5,2020-1-4,1518,44.6
-37.3881,149.031,321.6,2020-1-4,1518,44.6
-37.3874,149.026,338.2,2020-1-4,1518,30.3
-37.3867,149.053,315.3,2020-1-4,1518,4.9
-37.3861,149.048,354.1,2020-1-4,1518,13.6
-37.3855,149.042,336.2,2020-1-4,1518,13.6
-37.3849,149.037,339.5,2020-1-4,1518,77.7
-37.3843,149.032,337.5,2020-1-4,1518,77.7
-37.3836,149.026,329.6,2020-1-4,1518,13.1
-37.3835,149.059,308.9,2020-1-4,1518,4.9
-37.381,149.499,317.1,2020-1-4,1518,3.2
-37.3803,149.493,319.1,2020-1-4,1518,4.2
-37.3771,149.499,320.9,2020-1-4,1518,3.9
-37.3764,149.493,329.5,2020-1-4,1518,6.9
-37.3732,149.5,331.6,2020-1-4,1518,3.9
-37.3725,149.494,329.1,2020-1-4,1518,6.9
-37.3693,149.5,328.3,2020-1-4,1518,4.9
-37.3686,149.494,334.8,2020-1-4,1518,9.1
-37.368,149.488,348.2,2020-1-4,1518,9.1
-37.3674,149.519,348.3,2020-1-4,1518,14.4
-37.3668,149.513,333.3,2020-1-4,1518,14.4
-37.3661,149.507,326.2,2020-1-4,1518,4.9
-37.3654,149.501,334.5,2020-1-4,1518,4.9
-37.3647,149.495,340.4,2020-1-4,1518,9.1
-37.3641,149.489,342.1,2020-1-4,1518,9.1
-37.3635,149.52,343.4,2020-1-4,1518,5.6
-37.3628,149.514,323.9,2020-1-4,1518,5.6
-37.3622,149.508,329.8,2020-1-4,1518,8.8
-37.3615,149.502,350.1,2020-1-4,1518,8.8
-37.3608,149.496,350.4,2020-1-4,1518,38.6
-37.3602,149.49,345.2,2020-1-4,1518,38.6
-37.3623,149.544,315.7,2020-1-4,1518,3.2
-37.3616,149.539,320.7,2020-1-4,1518,3.2
-37.361,149.533,321,2020-1-4,1518,4.8
-37.3603,149.526,334.5,2020-1-4,1518,4.8
-37.3596,149.52,330.2,2020-1-4,1518,5.6
-37.3589,149.514,326.4,2020-1-4,1518,5.6
-37.3583,149.508,338.1,2020-1-4,1518,8.8
-37.3576,149.502,353.2,2020-1-4,1518,8.8
-37.357,149.496,350.8,2020-1-4,1518,38.6
-37.3563,149.49,345.1,2020-1-4,1518,38.6
-37.3571,149.533,318.1,2020-1-4,1518,4.8
-37.359,149.551,320.8,2020-1-4,1518,3.9
-37.3584,149.545,321.7,2020-1-4,1518,4
-37.3577,149.539,320.2,2020-1-4,1518,4
-37.3564,149.527,335.8,2020-1-4,1518,4.8
-37.3557,149.521,328.1,2020-1-4,1518,6
-37.355,149.515,329.5,2020-1-4,1518,6
-37.3544,149.509,349.5,2020-1-4,1518,25.7
-37.3537,149.503,367,2020-1-4,1518,25.7
-37.3531,149.497,352.4,2020-1-4,1518,51.9
-37.3524,149.491,357.5,2020-1-4,1518,51.9
-37.3558,149.558,321.6,2020-1-4,1518,3.9
-37.3551,149.552,322.6,2020-1-4,1518,3.9
-37.3545,149.546,321.3,2020-1-4,1518,4
-37.3538,149.54,328.2,2020-1-4,1518,4
-37.3531,149.534,321.3,2020-1-4,1518,4.8
-37.3525,149.528,335.9,2020-1-4,1518,4.8
-37.3518,149.521,329.4,2020-1-4,1518,6
-37.3511,149.515,342.1,2020-1-4,1518,6
-37.3505,149.51,367,2020-1-4,1518,25.7
-37.3498,149.504,352.4,2020-1-4,1518,25.7
-37.3492,149.498,350.8,2020-1-4,1518,51.9
-37.3485,149.492,355.7,2020-1-4,1518,51.9
-37.3525,149.564,317.3,2020-1-4,1518,4.1
-37.3519,149.558,323.9,2020-1-4,1518,4.4
